d2.5_l10,,d3_l10,,d3.5_l10,,d4_l10,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB)
19211.05957,45.677,19211.05957,47.152,19211.05957,45.924,19211.05957,47
19211.42578,45.679,19211.42578,47.151,19211.42578,45.923,19211.42578,47.001
19211.79199,45.681,19211.79199,47.15,19211.79199,45.922,19211.79199,47.001
19212.1582,45.682,19212.1582,47.15,19212.1582,45.92,19212.1582,47.002
19212.52441,45.684,19212.52441,47.149,19212.52441,45.919,19212.52441,47.003
19212.89063,45.686,19212.89063,47.148,19212.89063,45.918,19212.89063,47.003
19213.25684,45.687,19213.25684,47.147,19213.25684,45.917,19213.25684,47.004
19213.62305,45.689,19213.62305,47.146,19213.62305,45.915,19213.62305,47.005
19213.98926,45.691,19213.98926,47.145,19213.98926,45.914,19213.98926,47.006
19214.35547,45.692,19214.35547,47.144,19214.35547,45.913,19214.35547,47.006
19214.72168,45.694,19214.72168,47.144,19214.72168,45.912,19214.72168,47.007
19215.08789,45.696,19215.08789,47.143,19215.08789,45.911,19215.08789,47.008
19215.4541,45.698,19215.4541,47.142,19215.4541,45.909,19215.4541,47.009
19215.82031,45.699,19215.82031,47.141,19215.82031,45.908,19215.82031,47.009
19216.18652,45.701,19216.18652,47.14,19216.18652,45.907,19216.18652,47.01
19216.55273,45.703,19216.55273,47.139,19216.55273,45.906,19216.55273,47.011
19216.91895,45.704,19216.91895,47.139,19216.91895,45.905,19216.91895,47.012
19217.28516,45.706,19217.28516,47.138,19217.28516,45.903,19217.28516,47.012
19217.65137,45.708,19217.65137,47.137,19217.65137,45.902,19217.65137,47.013
19218.01758,45.71,19218.01758,47.136,19218.01758,45.901,19218.01758,47.014
19218.38379,45.711,19218.38379,47.135,19218.38379,45.9,19218.38379,47.015
19218.75,45.713,19218.75,47.134,19218.75,45.898,19218.75,47.016
19219.11621,45.715,19219.11621,47.134,19219.11621,45.897,19219.11621,47.016
19219.48242,45.717,19219.48242,47.133,19219.48242,45.896,19219.48242,47.017
19219.84863,45.718,19219.84863,47.132,19219.84863,45.895,19219.84863,47.018
19220.21484,45.72,19220.21484,47.131,19220.21484,45.894,19220.21484,47.019
19220.58106,45.722,19220.58106,47.13,19220.58106,45.892,19220.58106,47.019
19220.94727,45.723,19220.94727,47.129,19220.94727,45.891,19220.94727,47.02
19221.31348,45.725,19221.31348,47.129,19221.31348,45.89,19221.31348,47.021
19221.67969,45.727,19221.67969,47.128,19221.67969,45.889,19221.67969,47.022
19222.0459,45.729,19222.0459,47.127,19222.0459,45.888,19222.0459,47.023
19222.41211,45.73,19222.41211,47.126,19222.41211,45.886,19222.41211,47.024
19222.77832,45.732,19222.77832,47.125,19222.77832,45.885,19222.77832,47.024
19223.14453,45.734,19223.14453,47.125,19223.14453,45.884,19223.14453,47.025
19223.51074,45.735,19223.51074,47.124,19223.51074,45.883,19223.51074,47.026
19223.87695,45.737,19223.87695,47.123,19223.87695,45.882,19223.87695,47.027
19224.24316,45.739,19224.24316,47.122,19224.24316,45.88,19224.24316,47.028
19224.60938,45.741,19224.60938,47.121,19224.60938,45.879,19224.60938,47.029
19224.97559,45.742,19224.97559,47.12,19224.97559,45.878,19224.97559,47.029
19225.3418,45.744,19225.3418,47.12,19225.3418,45.877,19225.3418,47.03
19225.70801,45.746,19225.70801,47.119,19225.70801,45.876,19225.70801,47.031
19226.07422,45.748,19226.07422,47.118,19226.07422,45.874,19226.07422,47.032
19226.44043,45.749,19226.44043,47.117,19226.44043,45.873,19226.44043,47.033
19226.80664,45.751,19226.80664,47.116,19226.80664,45.872,19226.80664,47.034
19227.17285,45.753,19227.17285,47.116,19227.17285,45.871,19227.17285,47.035
19227.53906,45.755,19227.53906,47.115,19227.53906,45.87,19227.53906,47.035
19227.90527,45.756,19227.90527,47.114,19227.90527,45.869,19227.90527,47.036
19228.27148,45.758,19228.27148,47.113,19228.27148,45.867,19228.27148,47.037
19228.6377,45.76,19228.6377,47.112,19228.6377,45.866,19228.6377,47.038
19229.00391,45.762,19229.00391,47.112,19229.00391,45.865,19229.00391,47.039
19229.37012,45.763,19229.37012,47.111,19229.37012,45.864,19229.37012,47.04
19229.73633,45.765,19229.73633,47.11,19229.73633,45.863,19229.73633,47.041
19230.10254,45.767,19230.10254,47.109,19230.10254,45.861,19230.10254,47.042
19230.46875,45.769,19230.46875,47.108,19230.46875,45.86,19230.46875,47.042
19230.83496,45.77,19230.83496,47.108,19230.83496,45.859,19230.83496,47.043
19231.20117,45.772,19231.20117,47.107,19231.20117,45.858,19231.20117,47.044
19231.56738,45.774,19231.56738,47.106,19231.56738,45.857,19231.56738,47.045
19231.93359,45.775,19231.93359,47.105,19231.93359,45.856,19231.93359,47.046
19232.29981,45.777,19232.29981,47.104,19232.29981,45.854,19232.29981,47.047
19232.66602,45.779,19232.66602,47.104,19232.66602,45.853,19232.66602,47.048
19233.03223,45.781,19233.03223,47.103,19233.03223,45.852,19233.03223,47.049
19233.39844,45.782,19233.39844,47.102,19233.39844,45.851,19233.39844,47.05
19233.76465,45.784,19233.76465,47.101,19233.76465,45.85,19233.76465,47.051
19234.13086,45.786,19234.13086,47.1,19234.13086,45.848,19234.13086,47.052
19234.49707,45.788,19234.49707,47.1,19234.49707,45.847,19234.49707,47.053
19234.86328,45.79,19234.86328,47.099,19234.86328,45.846,19234.86328,47.054
19235.22949,45.791,19235.22949,47.098,19235.22949,45.845,19235.22949,47.054
19235.5957,45.793,19235.5957,47.097,19235.5957,45.844,19235.5957,47.055
19235.96191,45.795,19235.96191,47.096,19235.96191,45.843,19235.96191,47.056
19236.32813,45.797,19236.32813,47.096,19236.32813,45.841,19236.32813,47.057
19236.69434,45.798,19236.69434,47.095,19236.69434,45.84,19236.69434,47.058
19237.06055,45.8,19237.06055,47.094,19237.06055,45.839,19237.06055,47.059
19237.42676,45.802,19237.42676,47.093,19237.42676,45.838,19237.42676,47.06
19237.79297,45.804,19237.79297,47.093,19237.79297,45.837,19237.79297,47.061
19238.15918,45.805,19238.15918,47.092,19238.15918,45.836,19238.15918,47.062
19238.52539,45.807,19238.52539,47.091,19238.52539,45.834,19238.52539,47.063
19238.8916,45.809,19238.8916,47.09,19238.8916,45.833,19238.8916,47.064
19239.25781,45.811,19239.25781,47.089,19239.25781,45.832,19239.25781,47.065
19239.62402,45.812,19239.62402,47.089,19239.62402,45.831,19239.62402,47.066
19239.99023,45.814,19239.99023,47.088,19239.99023,45.83,19239.99023,47.067
19240.35645,45.816,19240.35645,47.087,19240.35645,45.829,19240.35645,47.068
19240.72266,45.818,19240.72266,47.086,19240.72266,45.827,19240.72266,47.069
19241.08887,45.819,19241.08887,47.086,19241.08887,45.826,19241.08887,47.07
19241.45508,45.821,19241.45508,47.085,19241.45508,45.825,19241.45508,47.071
19241.82129,45.823,19241.82129,47.084,19241.82129,45.824,19241.82129,47.072
19242.1875,45.825,19242.1875,47.083,19242.1875,45.823,19242.1875,47.073
19242.55371,45.827,19242.55371,47.083,19242.55371,45.822,19242.55371,47.074
19242.91992,45.828,19242.91992,47.082,19242.91992,45.82,19242.91992,47.075
19243.28613,45.83,19243.28613,47.081,19243.28613,45.819,19243.28613,47.076
19243.65234,45.832,19243.65234,47.08,19243.65234,45.818,19243.65234,47.077
19244.01856,45.834,19244.01856,47.079,19244.01856,45.817,19244.01856,47.078
19244.38477,45.835,19244.38477,47.079,19244.38477,45.816,19244.38477,47.079
19244.75098,45.837,19244.75098,47.078,19244.75098,45.815,19244.75098,47.08
19245.11719,45.839,19245.11719,47.077,19245.11719,45.814,19245.11719,47.081
19245.4834,45.841,19245.4834,47.076,19245.4834,45.812,19245.4834,47.082
19245.84961,45.842,19245.84961,47.076,19245.84961,45.811,19245.84961,47.083
19246.21582,45.844,19246.21582,47.075,19246.21582,45.81,19246.21582,47.085
19246.58203,45.846,19246.58203,47.074,19246.58203,45.809,19246.58203,47.086
19246.94824,45.848,19246.94824,47.073,19246.94824,45.808,19246.94824,47.087
19247.31445,45.85,19247.31445,47.073,19247.31445,45.807,19247.31445,47.088
19247.68066,45.851,19247.68066,47.072,19247.68066,45.806,19247.68066,47.089
19248.04688,45.853,19248.04688,47.071,19248.04688,45.804,19248.04688,47.09
19248.41309,45.855,19248.41309,47.07,19248.41309,45.803,19248.41309,47.091
19248.7793,45.857,19248.7793,47.07,19248.7793,45.802,19248.7793,47.092
19249.14551,45.858,19249.14551,47.069,19249.14551,45.801,19249.14551,47.093
19249.51172,45.86,19249.51172,47.068,19249.51172,45.8,19249.51172,47.094
19249.87793,45.862,19249.87793,47.067,19249.87793,45.799,19249.87793,47.095
19250.24414,45.864,19250.24414,47.067,19250.24414,45.798,19250.24414,47.096
19250.61035,45.866,19250.61035,47.066,19250.61035,45.796,19250.61035,47.097
19250.97656,45.867,19250.97656,47.065,19250.97656,45.795,19250.97656,47.099
19251.34277,45.869,19251.34277,47.065,19251.34277,45.794,19251.34277,47.1
19251.70898,45.871,19251.70898,47.064,19251.70898,45.793,19251.70898,47.101
19252.0752,45.873,19252.0752,47.063,19252.0752,45.792,19252.0752,47.102
19252.44141,45.875,19252.44141,47.062,19252.44141,45.791,19252.44141,47.103
19252.80762,45.876,19252.80762,47.062,19252.80762,45.79,19252.80762,47.104
19253.17383,45.878,19253.17383,47.061,19253.17383,45.788,19253.17383,47.105
19253.54004,45.88,19253.54004,47.06,19253.54004,45.787,19253.54004,47.106
19253.90625,45.882,19253.90625,47.059,19253.90625,45.786,19253.90625,47.108
19254.27246,45.884,19254.27246,47.059,19254.27246,45.785,19254.27246,47.109
19254.63867,45.885,19254.63867,47.058,19254.63867,45.784,19254.63867,47.11
19255.00488,45.887,19255.00488,47.057,19255.00488,45.783,19255.00488,47.111
19255.37109,45.889,19255.37109,47.057,19255.37109,45.782,19255.37109,47.112
19255.73731,45.891,19255.73731,47.056,19255.73731,45.781,19255.73731,47.113
19256.10352,45.893,19256.10352,47.055,19256.10352,45.779,19256.10352,47.114
19256.46973,45.894,19256.46973,47.054,19256.46973,45.778,19256.46973,47.116
19256.83594,45.896,19256.83594,47.054,19256.83594,45.777,19256.83594,47.117
19257.20215,45.898,19257.20215,47.053,19257.20215,45.776,19257.20215,47.118
19257.56836,45.9,19257.56836,47.052,19257.56836,45.775,19257.56836,47.119
19257.93457,45.902,19257.93457,47.051,19257.93457,45.774,19257.93457,47.12
19258.30078,45.903,19258.30078,47.051,19258.30078,45.773,19258.30078,47.121
19258.66699,45.905,19258.66699,47.05,19258.66699,45.772,19258.66699,47.123
19259.0332,45.907,19259.0332,47.049,19259.0332,45.77,19259.0332,47.124
19259.39941,45.909,19259.39941,47.049,19259.39941,45.769,19259.39941,47.125
19259.76563,45.911,19259.76563,47.048,19259.76563,45.768,19259.76563,47.126
19260.13184,45.912,19260.13184,47.047,19260.13184,45.767,19260.13184,47.127
19260.49805,45.914,19260.49805,47.046,19260.49805,45.766,19260.49805,47.129
19260.86426,45.916,19260.86426,47.046,19260.86426,45.765,19260.86426,47.13
19261.23047,45.918,19261.23047,47.045,19261.23047,45.764,19261.23047,47.131
19261.59668,45.92,19261.59668,47.044,19261.59668,45.763,19261.59668,47.132
19261.96289,45.921,19261.96289,47.044,19261.96289,45.761,19261.96289,47.133
19262.3291,45.923,19262.3291,47.043,19262.3291,45.76,19262.3291,47.135
19262.69531,45.925,19262.69531,47.042,19262.69531,45.759,19262.69531,47.136
19263.06152,45.927,19263.06152,47.042,19263.06152,45.758,19263.06152,47.137
19263.42773,45.929,19263.42773,47.041,19263.42773,45.757,19263.42773,47.138
19263.79395,45.93,19263.79395,47.04,19263.79395,45.756,19263.79395,47.139
19264.16016,45.932,19264.16016,47.039,19264.16016,45.755,19264.16016,47.141
19264.52637,45.934,19264.52637,47.039,19264.52637,45.754,19264.52637,47.142
19264.89258,45.936,19264.89258,47.038,19264.89258,45.753,19264.89258,47.143
19265.25879,45.938,19265.25879,47.037,19265.25879,45.752,19265.25879,47.144
19265.625,45.94,19265.625,47.037,19265.625,45.75,19265.625,47.146
19265.99121,45.941,19265.99121,47.036,19265.99121,45.749,19265.99121,47.147
19266.35742,45.943,19266.35742,47.035,19266.35742,45.748,19266.35742,47.148
19266.72363,45.945,19266.72363,47.035,19266.72363,45.747,19266.72363,47.149
19267.08984,45.947,19267.08984,47.034,19267.08984,45.746,19267.08984,47.151
19267.45606,45.949,19267.45606,47.033,19267.45606,45.745,19267.45606,47.152
19267.82227,45.95,19267.82227,47.033,19267.82227,45.744,19267.82227,47.153
19268.18848,45.952,19268.18848,47.032,19268.18848,45.743,19268.18848,47.155
19268.55469,45.954,19268.55469,47.031,19268.55469,45.742,19268.55469,47.156
19268.9209,45.956,19268.9209,47.031,19268.9209,45.741,19268.9209,47.157
19269.28711,45.958,19269.28711,47.03,19269.28711,45.739,19269.28711,47.158
19269.65332,45.96,19269.65332,47.029,19269.65332,45.738,19269.65332,47.16
19270.01953,45.961,19270.01953,47.028,19270.01953,45.737,19270.01953,47.161
19270.38574,45.963,19270.38574,47.028,19270.38574,45.736,19270.38574,47.162
19270.75195,45.965,19270.75195,47.027,19270.75195,45.735,19270.75195,47.164
19271.11816,45.967,19271.11816,47.026,19271.11816,45.734,19271.11816,47.165
19271.48438,45.969,19271.48438,47.026,19271.48438,45.733,19271.48438,47.166
19271.85059,45.971,19271.85059,47.025,19271.85059,45.732,19271.85059,47.167
19272.2168,45.972,19272.2168,47.024,19272.2168,45.731,19272.2168,47.169
19272.58301,45.974,19272.58301,47.024,19272.58301,45.73,19272.58301,47.17
19272.94922,45.976,19272.94922,47.023,19272.94922,45.729,19272.94922,47.171
19273.31543,45.978,19273.31543,47.022,19273.31543,45.728,19273.31543,47.173
19273.68164,45.98,19273.68164,47.022,19273.68164,45.726,19273.68164,47.174
19274.04785,45.982,19274.04785,47.021,19274.04785,45.725,19274.04785,47.175
19274.41406,45.983,19274.41406,47.02,19274.41406,45.724,19274.41406,47.177
19274.78027,45.985,19274.78027,47.02,19274.78027,45.723,19274.78027,47.178
19275.14648,45.987,19275.14648,47.019,19275.14648,45.722,19275.14648,47.179
19275.5127,45.989,19275.5127,47.018,19275.5127,45.721,19275.5127,47.181
19275.87891,45.991,19275.87891,47.018,19275.87891,45.72,19275.87891,47.182
19276.24512,45.993,19276.24512,47.017,19276.24512,45.719,19276.24512,47.183
19276.61133,45.994,19276.61133,47.017,19276.61133,45.718,19276.61133,47.185
19276.97754,45.996,19276.97754,47.016,19276.97754,45.717,19276.97754,47.186
19277.34375,45.998,19277.34375,47.015,19277.34375,45.716,19277.34375,47.188
19277.70996,46,19277.70996,47.015,19277.70996,45.715,19277.70996,47.189
19278.07617,46.002,19278.07617,47.014,19278.07617,45.714,19278.07617,47.19
19278.44238,46.004,19278.44238,47.013,19278.44238,45.713,19278.44238,47.192
19278.80859,46.005,19278.80859,47.013,19278.80859,45.711,19278.80859,47.193
19279.17481,46.007,19279.17481,47.012,19279.17481,45.71,19279.17481,47.194
19279.54102,46.009,19279.54102,47.011,19279.54102,45.709,19279.54102,47.196
19279.90723,46.011,19279.90723,47.011,19279.90723,45.708,19279.90723,47.197
19280.27344,46.013,19280.27344,47.01,19280.27344,45.707,19280.27344,47.199
19280.63965,46.015,19280.63965,47.009,19280.63965,45.706,19280.63965,47.2
19281.00586,46.017,19281.00586,47.009,19281.00586,45.705,19281.00586,47.201
19281.37207,46.018,19281.37207,47.008,19281.37207,45.704,19281.37207,47.203
19281.73828,46.02,19281.73828,47.007,19281.73828,45.703,19281.73828,47.204
19282.10449,46.022,19282.10449,47.007,19282.10449,45.702,19282.10449,47.206
19282.4707,46.024,19282.4707,47.006,19282.4707,45.701,19282.4707,47.207
19282.83691,46.026,19282.83691,47.006,19282.83691,45.7,19282.83691,47.208
19283.20313,46.028,19283.20313,47.005,19283.20313,45.699,19283.20313,47.21
19283.56934,46.029,19283.56934,47.004,19283.56934,45.698,19283.56934,47.211
19283.93555,46.031,19283.93555,47.004,19283.93555,45.697,19283.93555,47.213
19284.30176,46.033,19284.30176,47.003,19284.30176,45.696,19284.30176,47.214
19284.66797,46.035,19284.66797,47.002,19284.66797,45.695,19284.66797,47.216
19285.03418,46.037,19285.03418,47.002,19285.03418,45.694,19285.03418,47.217
19285.40039,46.039,19285.40039,47.001,19285.40039,45.693,19285.40039,47.218
19285.7666,46.041,19285.7666,47.001,19285.7666,45.691,19285.7666,47.22
19286.13281,46.043,19286.13281,47,19286.13281,45.69,19286.13281,47.221
19286.49902,46.044,19286.49902,46.999,19286.49902,45.689,19286.49902,47.223
19286.86523,46.046,19286.86523,46.999,19286.86523,45.688,19286.86523,47.224
19287.23145,46.048,19287.23145,46.998,19287.23145,45.687,19287.23145,47.226
19287.59766,46.05,19287.59766,46.997,19287.59766,45.686,19287.59766,47.227
19287.96387,46.052,19287.96387,46.997,19287.96387,45.685,19287.96387,47.229
19288.33008,46.054,19288.33008,46.996,19288.33008,45.684,19288.33008,47.23
19288.69629,46.056,19288.69629,46.996,19288.69629,45.683,19288.69629,47.232
19289.0625,46.057,19289.0625,46.995,19289.0625,45.682,19289.0625,47.233
19289.42871,46.059,19289.42871,46.994,19289.42871,45.681,19289.42871,47.234
19289.79492,46.061,19289.79492,46.994,19289.79492,45.68,19289.79492,47.236
19290.16113,46.063,19290.16113,46.993,19290.16113,45.679,19290.16113,47.237
19290.52734,46.065,19290.52734,46.993,19290.52734,45.678,19290.52734,47.239
19290.89356,46.067,19290.89356,46.992,19290.89356,45.677,19290.89356,47.24
19291.25977,46.069,19291.25977,46.991,19291.25977,45.676,19291.25977,47.242
19291.62598,46.071,19291.62598,46.991,19291.62598,45.675,19291.62598,47.243
19291.99219,46.072,19291.99219,46.99,19291.99219,45.674,19291.99219,47.245
19292.3584,46.074,19292.3584,46.989,19292.3584,45.673,19292.3584,47.246
19292.72461,46.076,19292.72461,46.989,19292.72461,45.672,19292.72461,47.248
19293.09082,46.078,19293.09082,46.988,19293.09082,45.671,19293.09082,47.249
19293.45703,46.08,19293.45703,46.988,19293.45703,45.67,19293.45703,47.251
19293.82324,46.082,19293.82324,46.987,19293.82324,45.669,19293.82324,47.252
19294.18945,46.084,19294.18945,46.987,19294.18945,45.668,19294.18945,47.254
19294.55566,46.086,19294.55566,46.986,19294.55566,45.667,19294.55566,47.256
19294.92188,46.087,19294.92188,46.985,19294.92188,45.666,19294.92188,47.257
19295.28809,46.089,19295.28809,46.985,19295.28809,45.665,19295.28809,47.259
19295.6543,46.091,19295.6543,46.984,19295.6543,45.664,19295.6543,47.26
19296.02051,46.093,19296.02051,46.984,19296.02051,45.663,19296.02051,47.262
19296.38672,46.095,19296.38672,46.983,19296.38672,45.662,19296.38672,47.263
19296.75293,46.097,19296.75293,46.982,19296.75293,45.661,19296.75293,47.265
19297.11914,46.099,19297.11914,46.982,19297.11914,45.66,19297.11914,47.266
19297.48535,46.101,19297.48535,46.981,19297.48535,45.659,19297.48535,47.268
19297.85156,46.103,19297.85156,46.981,19297.85156,45.658,19297.85156,47.269
19298.21777,46.104,19298.21777,46.98,19298.21777,45.657,19298.21777,47.271
19298.58398,46.106,19298.58398,46.979,19298.58398,45.656,19298.58398,47.273
19298.9502,46.108,19298.9502,46.979,19298.9502,45.655,19298.9502,47.274
19299.31641,46.11,19299.31641,46.978,19299.31641,45.654,19299.31641,47.276
19299.68262,46.112,19299.68262,46.978,19299.68262,45.653,19299.68262,47.277
19300.04883,46.114,19300.04883,46.977,19300.04883,45.652,19300.04883,47.279
19300.41504,46.116,19300.41504,46.977,19300.41504,45.651,19300.41504,47.28
19300.78125,46.118,19300.78125,46.976,19300.78125,45.65,19300.78125,47.282
19301.14746,46.12,19301.14746,46.975,19301.14746,45.649,19301.14746,47.284
19301.51367,46.121,19301.51367,46.975,19301.51367,45.648,19301.51367,47.285
19301.87988,46.123,19301.87988,46.974,19301.87988,45.647,19301.87988,47.287
19302.24609,46.125,19302.24609,46.974,19302.24609,45.646,19302.24609,47.288
19302.61231,46.127,19302.61231,46.973,19302.61231,45.645,19302.61231,47.29
19302.97852,46.129,19302.97852,46.973,19302.97852,45.644,19302.97852,47.292
19303.34473,46.131,19303.34473,46.972,19303.34473,45.643,19303.34473,47.293
19303.71094,46.133,19303.71094,46.971,19303.71094,45.642,19303.71094,47.295
19304.07715,46.135,19304.07715,46.971,19304.07715,45.641,19304.07715,47.296
19304.44336,46.137,19304.44336,46.97,19304.44336,45.64,19304.44336,47.298
19304.80957,46.139,19304.80957,46.97,19304.80957,45.639,19304.80957,47.3
19305.17578,46.14,19305.17578,46.969,19305.17578,45.638,19305.17578,47.301
19305.54199,46.142,19305.54199,46.969,19305.54199,45.637,19305.54199,47.303
19305.9082,46.144,19305.9082,46.968,19305.9082,45.636,19305.9082,47.305
19306.27441,46.146,19306.27441,46.968,19306.27441,45.635,19306.27441,47.306
19306.64063,46.148,19306.64063,46.967,19306.64063,45.634,19306.64063,47.308
19307.00684,46.15,19307.00684,46.966,19307.00684,45.633,19307.00684,47.309
19307.37305,46.152,19307.37305,46.966,19307.37305,45.632,19307.37305,47.311
19307.73926,46.154,19307.73926,46.965,19307.73926,45.631,19307.73926,47.313
19308.10547,46.156,19308.10547,46.965,19308.10547,45.63,19308.10547,47.314
19308.47168,46.158,19308.47168,46.964,19308.47168,45.63,19308.47168,47.316
19308.83789,46.16,19308.83789,46.964,19308.83789,45.629,19308.83789,47.318
19309.2041,46.162,19309.2041,46.963,19309.2041,45.628,19309.2041,47.319
19309.57031,46.163,19309.57031,46.963,19309.57031,45.627,19309.57031,47.321
19309.93652,46.165,19309.93652,46.962,19309.93652,45.626,19309.93652,47.323
19310.30273,46.167,19310.30273,46.962,19310.30273,45.625,19310.30273,47.324
19310.66895,46.169,19310.66895,46.961,19310.66895,45.624,19310.66895,47.326
19311.03516,46.171,19311.03516,46.961,19311.03516,45.623,19311.03516,47.328
19311.40137,46.173,19311.40137,46.96,19311.40137,45.622,19311.40137,47.329
19311.76758,46.175,19311.76758,46.959,19311.76758,45.621,19311.76758,47.331
19312.13379,46.177,19312.13379,46.959,19312.13379,45.62,19312.13379,47.333
19312.5,46.179,19312.5,46.958,19312.5,45.619,19312.5,47.334
19312.86621,46.181,19312.86621,46.958,19312.86621,45.618,19312.86621,47.336
19313.23242,46.183,19313.23242,46.957,19313.23242,45.617,19313.23242,47.338
19313.59863,46.185,19313.59863,46.957,19313.59863,45.616,19313.59863,47.34
19313.96484,46.187,19313.96484,46.956,19313.96484,45.615,19313.96484,47.341
19314.33106,46.188,19314.33106,46.956,19314.33106,45.614,19314.33106,47.343
19314.69727,46.19,19314.69727,46.955,19314.69727,45.614,19314.69727,47.345
19315.06348,46.192,19315.06348,46.955,19315.06348,45.613,19315.06348,47.346
19315.42969,46.194,19315.42969,46.954,19315.42969,45.612,19315.42969,47.348
19315.7959,46.196,19315.7959,46.954,19315.7959,45.611,19315.7959,47.35
19316.16211,46.198,19316.16211,46.953,19316.16211,45.61,19316.16211,47.352
19316.52832,46.2,19316.52832,46.953,19316.52832,45.609,19316.52832,47.353
19316.89453,46.202,19316.89453,46.952,19316.89453,45.608,19316.89453,47.355
19317.26074,46.204,19317.26074,46.952,19317.26074,45.607,19317.26074,47.357
19317.62695,46.206,19317.62695,46.951,19317.62695,45.606,19317.62695,47.358
19317.99316,46.208,19317.99316,46.951,19317.99316,45.605,19317.99316,47.36
19318.35938,46.21,19318.35938,46.95,19318.35938,45.604,19318.35938,47.362
19318.72559,46.212,19318.72559,46.95,19318.72559,45.603,19318.72559,47.364
19319.0918,46.214,19319.0918,46.949,19319.0918,45.603,19319.0918,47.365
19319.45801,46.216,19319.45801,46.949,19319.45801,45.602,19319.45801,47.367
19319.82422,46.218,19319.82422,46.948,19319.82422,45.601,19319.82422,47.369
19320.19043,46.219,19320.19043,46.948,19320.19043,45.6,19320.19043,47.371
19320.55664,46.221,19320.55664,46.947,19320.55664,45.599,19320.55664,47.372
19320.92285,46.223,19320.92285,46.947,19320.92285,45.598,19320.92285,47.374
19321.28906,46.225,19321.28906,46.946,19321.28906,45.597,19321.28906,47.376
19321.65527,46.227,19321.65527,46.946,19321.65527,45.596,19321.65527,47.378
19322.02148,46.229,19322.02148,46.945,19322.02148,45.595,19322.02148,47.379
19322.3877,46.231,19322.3877,46.945,19322.3877,45.594,19322.3877,47.381
19322.75391,46.233,19322.75391,46.944,19322.75391,45.594,19322.75391,47.383
19323.12012,46.235,19323.12012,46.944,19323.12012,45.593,19323.12012,47.385
19323.48633,46.237,19323.48633,46.943,19323.48633,45.592,19323.48633,47.387
19323.85254,46.239,19323.85254,46.943,19323.85254,45.591,19323.85254,47.388
19324.21875,46.241,19324.21875,46.942,19324.21875,45.59,19324.21875,47.39
19324.58496,46.243,19324.58496,46.942,19324.58496,45.589,19324.58496,47.392
19324.95117,46.245,19324.95117,46.941,19324.95117,45.588,19324.95117,47.394
19325.31738,46.247,19325.31738,46.941,19325.31738,45.587,19325.31738,47.396
19325.68359,46.249,19325.68359,46.94,19325.68359,45.587,19325.68359,47.397
19326.04981,46.251,19326.04981,46.94,19326.04981,45.586,19326.04981,47.399
19326.41602,46.253,19326.41602,46.939,19326.41602,45.585,19326.41602,47.401
19326.78223,46.255,19326.78223,46.939,19326.78223,45.584,19326.78223,47.403
19327.14844,46.257,19327.14844,46.938,19327.14844,45.583,19327.14844,47.405
19327.51465,46.259,19327.51465,46.938,19327.51465,45.582,19327.51465,47.406
19327.88086,46.261,19327.88086,46.937,19327.88086,45.581,19327.88086,47.408
19328.24707,46.263,19328.24707,46.937,19328.24707,45.58,19328.24707,47.41
19328.61328,46.265,19328.61328,46.937,19328.61328,45.58,19328.61328,47.412
19328.97949,46.267,19328.97949,46.936,19328.97949,45.579,19328.97949,47.414
19329.3457,46.269,19329.3457,46.936,19329.3457,45.578,19329.3457,47.416
19329.71191,46.27,19329.71191,46.935,19329.71191,45.577,19329.71191,47.417
19330.07813,46.272,19330.07813,46.935,19330.07813,45.576,19330.07813,47.419
19330.44434,46.274,19330.44434,46.934,19330.44434,45.575,19330.44434,47.421
19330.81055,46.276,19330.81055,46.934,19330.81055,45.574,19330.81055,47.423
19331.17676,46.278,19331.17676,46.933,19331.17676,45.574,19331.17676,47.425
19331.54297,46.28,19331.54297,46.933,19331.54297,45.573,19331.54297,47.427
19331.90918,46.282,19331.90918,46.932,19331.90918,45.572,19331.90918,47.428
19332.27539,46.284,19332.27539,46.932,19332.27539,45.571,19332.27539,47.43
19332.6416,46.286,19332.6416,46.931,19332.6416,45.57,19332.6416,47.432
19333.00781,46.288,19333.00781,46.931,19333.00781,45.569,19333.00781,47.434
19333.37402,46.29,19333.37402,46.931,19333.37402,45.569,19333.37402,47.436
19333.74023,46.292,19333.74023,46.93,19333.74023,45.568,19333.74023,47.438
19334.10645,46.294,19334.10645,46.93,19334.10645,45.567,19334.10645,47.44
19334.47266,46.296,19334.47266,46.929,19334.47266,45.566,19334.47266,47.441
19334.83887,46.298,19334.83887,46.929,19334.83887,45.565,19334.83887,47.443
19335.20508,46.3,19335.20508,46.928,19335.20508,45.564,19335.20508,47.445
19335.57129,46.302,19335.57129,46.928,19335.57129,45.564,19335.57129,47.447
19335.9375,46.304,19335.9375,46.927,19335.9375,45.563,19335.9375,47.449
19336.30371,46.306,19336.30371,46.927,19336.30371,45.562,19336.30371,47.451
19336.66992,46.308,19336.66992,46.927,19336.66992,45.561,19336.66992,47.453
19337.03613,46.31,19337.03613,46.926,19337.03613,45.56,19337.03613,47.455
19337.40234,46.312,19337.40234,46.926,19337.40234,45.56,19337.40234,47.457
19337.76856,46.314,19337.76856,46.925,19337.76856,45.559,19337.76856,47.458
19338.13477,46.316,19338.13477,46.925,19338.13477,45.558,19338.13477,47.46
